3.1641071391105652e+03	-3.4198183999978937e+01	4.5294782999902964e+01	1.1205836535897928e+00
3.1642068960666656e+03	-3.4197757999994792e+01	4.5295380999334157e+01	1.1205756535897935e+00
3.1643067820072174e+03	-3.4197257000021636e+01	4.5295752999372780e+01	1.1206136535897926e+00
3.1644066801071167e+03	-3.4196536000003107e+01	4.5296147999353707e+01	1.1206756535897924e+00
3.1645100629329681e+03	-3.4196013999986462e+01	4.5296875999309123e+01	1.1206606535897929e+00
3.1646069660186768e+03	-3.4195611999952234e+01	4.5297639999538660e+01	1.1205436535897935e+00
3.1647068979740143e+03	-3.4195590000017546e+01	4.5297883999533951e+01	1.1205666535897922e+00
3.1648067870140076e+03	-3.4195999999996275e+01	4.5297859999351203e+01	1.1206636535897934e+00
3.1649066550731659e+03	-3.4196711999946274e+01	4.5298267999663949e+01	1.1206396535897936e+00
3.1650100381374359e+03	-3.4197502999915741e+01	4.5298636999912560e+01	1.1205526535897929e+00
3.1651069900989532e+03	-3.4198039999930188e+01	4.5298755999654531e+01	1.1206196535897925e+00
3.1652068450450897e+03	-3.4198458999977447e+01	4.5298881999216974e+01	1.1204386535897930e+00
3.1653067381381989e+03	-3.4199276000028476e+01	4.5299379999749362e+01	1.1208256535897929e+00
3.1654066350460052e+03	-3.4199849999975413e+01	4.5299548999406397e+01	1.1205266535897929e+00
3.1655204799175262e+03	-3.4200771000003442e+01	4.5299881999380887e+01	1.1207526535897934e+00
3.1656162459850311e+03	-3.4201330999960192e+01	4.5300166999921203e+01	1.1206626535897932e+00
3.1657161791324615e+03	-3.4201801999937743e+01	4.5300481999292970e+01	1.1206916535897928e+00
3.1658160359859467e+03	-3.4202005999977700e+01	4.5300752999261022e+01	1.1208166535897934e+00
3.1659159340858459e+03	-3.4202572999987751e+01	4.5301288999617100e+01	1.1207346535897935e+00
3.1660193290710449e+03	-3.4203068999922834e+01	4.5301947999745607e+01	1.1206516535897935e+00
3.1661070740222931e+03	-3.4203301999950781e+01	4.5302247999235988e+01	1.1207746535897929e+00
3.1662161180973053e+03	-3.4203685999964364e+01	4.5302737999707460e+01	1.1207956535897932e+00
3.1663160219192505e+03	-3.4204165000002831e+01	4.5303301999345422e+01	1.1207136535897941e+00
3.1664159100055695e+03	-3.4204609000007622e+01	4.5303912999108434e+01	1.1208136535897930e+00
3.1665158131122589e+03	-3.4205320999957621e+01	4.5304450999945402e+01	1.1206796535897929e+00
3.1666162009239197e+03	-3.4206005999934860e+01	4.5304827000014484e+01	1.1206626535897932e+00
3.1667161741256714e+03	-3.4205735999974422e+01	4.5304777999408543e+01	1.1207416535897927e+00
3.1668160021305084e+03	-3.4205661999993026e+01	4.5305448999628425e+01	1.1208616535897926e+00
3.1669165611267090e+03	-3.4206395999994129e+01	4.5306461999192834e+01	1.1206126535897933e+00
3.1670164539813995e+03	-3.4206133999978192e+01	4.5306692999787629e+01	1.1205996535897933e+00
3.1671261670589447e+03	-3.4205915999948047e+01	4.5306298999115825e+01	1.1209146535897920e+00
3.1672260890007019e+03	-3.4206621999968775e+01	4.5306590999476612e+01	1.1207846535897925e+00
3.1673259580135345e+03	-3.4206978000001982e+01	4.5307276999577880e+01	1.1206616535897931e+00
3.1674265480041504e+03	-3.4206459000008181e+01	4.5307702999562025e+01	1.1208646535897930e+00
3.1675264210700989e+03	-3.4206532999989577e+01	4.5308154999278486e+01	1.1208366535897927e+00
3.1676268320083618e+03	-3.4206905000028200e+01	4.5308345999568701e+01	1.1207156535897926e+00
3.1677267940044403e+03	-3.4206990999984555e+01	4.5308569999411702e+01	1.1208576535897929e+00
3.1678266110420227e+03	-3.4207185999955982e+01	4.5309304999187589e+01	1.1207816535897930e+00
3.1679265570640564e+03	-3.4207196999923326e+01	4.5309933999553323e+01	1.1207826535897922e+00
3.1680264019966125e+03	-3.4207155999960378e+01	4.5310308999381959e+01	1.1208736535897934e+00
3.1681267940998077e+03	-3.4207387999980710e+01	4.5310680999420583e+01	1.1208356535897925e+00
3.1682266950607300e+03	-3.4207652000011876e+01	4.5311369000002742e+01	1.1207296535897928e+00
3.1683265819549561e+03	-3.4207415999961086e+01	4.5312258999794722e+01	1.1206696535897933e+00
3.1684264831542969e+03	-3.4207763999933377e+01	4.5313500999473035e+01	1.1207766535897932e+00
3.1685263760089874e+03	-3.4207862999988720e+01	4.5313396999612451e+01	1.1207166535897928e+00
3.1686267700195312e+03	-3.4207652000011876e+01	4.5312982999719679e+01	1.1207946535897930e+00
3.1687267639636993e+03	-3.4207031999947503e+01	4.5313637999817729e+01	1.1208376535897928e+00
3.1688265659809113e+03	-3.4205541000002995e+01	4.5314053999260068e+01	1.1205986535897932e+00
3.1689265160560608e+03	-3.4203290999983437e+01	4.5313518999144435e+01	1.1208496535897927e+00
3.1690263791084290e+03	-3.4201720000011846e+01	4.5313260999508202e+01	1.1208916535897924e+00
3.1691267499923706e+03	-3.4200462999986485e+01	4.5312918999232352e+01	1.1207046535897929e+00
3.1692266659736633e+03	-3.4198605999932624e+01	4.5312624000012875e+01	1.1207596535897926e+00
3.1693265409469604e+03	-3.4196636999957263e+01	4.5312817999161780e+01	1.1208156535897933e+00
3.1694264559745789e+03	-3.4194844999932684e+01	4.5312811999581754e+01	1.1207626535897930e+00
3.1695263371467590e+03	-3.4193099999916740e+01	4.5312518999911845e+01	1.1207726535897926e+00
3.1696267480850220e+03	-3.4191328999935649e+01	4.5312164999544621e+01	1.1207706535897932e+00
3.1697267780303955e+03	-3.4189645999926142e+01	4.5312057999894023e+01	1.1207886535897931e+00
3.1698265259265900e+03	-3.4187969999969937e+01	4.5312193999998271e+01	1.1207686535897929e+00
3.1699264709949493e+03	-3.4186186000006273e+01	4.5312206999398768e+01	1.1208386535897930e+00
3.1700263171195984e+03	-3.4184542999952100e+01	4.5312086999416351e+01	1.1208056535897919e+00
3.1701267089843750e+03	-3.4182925999979489e+01	4.5311974999494851e+01	1.1208016535897931e+00
3.1702266089916229e+03	-3.4181209999951534e+01	4.5311884999275208e+01	1.1208086535897932e+00
3.1703264949321747e+03	-3.4179408999974839e+01	4.5311785999685526e+01	1.1208566535897928e+00
3.1704263930320740e+03	-3.4177728999988176e+01	4.5311814999207854e+01	1.1207856535897927e+00
3.1705262939929962e+03	-3.4175936999963596e+01	4.5311675000004470e+01	1.1207876535897929e+00
3.1706266851425171e+03	-3.4174127999925986e+01	4.5311581999994814e+01	1.1208336535897931e+00
3.1707266700267792e+03	-3.4174120999989100e+01	4.5312370999716222e+01	1.1207886535897931e+00
3.1708264820575714e+03	-3.4174724999931641e+01	4.5313395999372005e+01	1.1207556535897929e+00
3.1709264259338379e+03	-3.4175526999984868e+01	4.5314486999996006e+01	1.1207996535897928e+00
3.1710262911319733e+03	-3.4176362999947742e+01	4.5315814999863505e+01	1.1207646535897933e+00
3.1711266589164734e+03	-3.4176918999990448e+01	4.5317306999117136e+01	1.1207796535897927e+00
3.1712265751361847e+03	-3.4177637999993749e+01	4.5318621999584138e+01	1.1208056535897919e+00
3.1713264501094818e+03	-3.4178282000008039e+01	4.5319525999948382e+01	1.1208426535897935e+00
3.1714263651371002e+03	-3.4178954000002705e+01	4.5320631999522448e+01	1.1208326535897930e+00
3.1715262470245361e+03	-3.4179793999996036e+01	4.5321905999444425e+01	1.1207596535897926e+00
3.1716266460418701e+03	-3.4180354999960400e+01	4.5323201999999583e+01	1.1207906535897934e+00
3.1717266359329224e+03	-3.4181001999997534e+01	4.5324284999631345e+01	1.1207816535897930e+00
3.1718264300823212e+03	-3.4181343999924138e+01	4.5325136999599636e+01	1.1208916535897924e+00
3.1719263629913330e+03	-3.4181680999929085e+01	4.5326254999265075e+01	1.1208756535897928e+00
3.1720262160301208e+03	-3.4182655000011437e+01	4.5327479999512434e+01	1.1206966535897935e+00
3.1721266081333160e+03	-3.4183059999952093e+01	4.5328330999240279e+01	1.1207596535897926e+00
3.1722265119552612e+03	-3.4182953999959864e+01	4.5329411000013351e+01	1.1209096535897931e+00
3.1723264050483704e+03	-3.4183308999985456e+01	4.5330690999515355e+01	1.1209146535897920e+00
3.1724263031482697e+03	-3.4183880999917164e+01	4.5332295999862254e+01	1.1208236535897935e+00
3.1725262069702148e+03	-3.4183500999934040e+01	4.5335075999610126e+01	1.1207846535897925e+00
3.1726266000270844e+03	-3.4183405000017956e+01	4.5336825999431312e+01	1.1208136535897930e+00
3.1727266080379486e+03	-3.4184223999967799e+01	4.5334815999493003e+01	1.1209316535897926e+00
3.1728263919353485e+03	-3.4184780000010505e+01	4.5332451999187469e+01	1.1211256535897931e+00
3.1729263360500336e+03	-3.4183170999982394e+01	4.5333918999880552e+01	1.1214166535897929e+00
3.1730262060165405e+03	-3.4179480999941006e+01	4.5340046999976039e+01	1.1214076535897926e+00
3.1731265690326691e+03	-3.4173987000016496e+01	4.5353027999401093e+01	1.1211626535897929e+00
3.1732264900207520e+03	-3.4163609999930486e+01	4.5375349999405444e+01	1.1207766535897932e+00
3.1733263609409332e+03	-3.4145022999960929e+01	4.5408983999863267e+01	1.1209456535897928e+00
3.1734262809753418e+03	-3.4119256999925710e+01	4.5456306999549270e+01	1.1216106535897934e+00
3.1735261621475220e+03	-3.4089287000009790e+01	4.5517025999724865e+01	1.1205116535897925e+00
3.1736265730857849e+03	-3.4058733999961987e+01	4.5585093999281526e+01	1.1179476535897930e+00
3.1737265460491180e+03	-3.4029149999958463e+01	4.5651101999916136e+01	1.1150206535897924e+00
3.1738263530731201e+03	-3.4002345999935642e+01	4.5705038999207318e+01	1.1133816535897934e+00
3.1739262950420380e+03	-3.3978515999973752e+01	4.5746662999503314e+01	1.1138816535897922e+00
3.1740261421203613e+03	-3.3961217999923974e+01	4.5776967999525368e+01	1.1142696535897931e+00
3.1741265289783478e+03	-3.3949665999971330e+01	4.5800347999669611e+01	1.1135926535897935e+00
3.1742264289855957e+03	-3.3941419999930076e+01	4.5817082999274135e+01	1.1130826535897942e+00
3.1743263211250305e+03	-3.3934538999921642e+01	4.5827986999414861e+01	1.1134236535897930e+00
3.1744262199401855e+03	-3.3927778000012040e+01	4.5837101999670267e+01	1.1140916535897931e+00
3.1745261161327362e+03	-3.3920508999959566e+01	4.5848847999237478e+01	1.1140556535897934e+00
3.1746265110969543e+03	-3.3910553999943659e+01	4.5866432999260724e+01	1.1138526535897935e+00
3.1747264950275421e+03	-3.3894932999974117e+01	4.5895766999572515e+01	1.1134336535897935e+00
3.1748263010978699e+03	-3.3873893999960274e+01	4.5938549999147654e+01	1.1120676535897935e+00
3.1749262509346008e+03	-3.3845351999974810e+01	4.5994637999683619e+01	1.1099456535897936e+00
3.1750261139869690e+03	-3.3809223999967799e+01	4.6064855999313295e+01	1.1068516535897928e+00
3.1751264851093292e+03	-3.3766564999939874e+01	4.6149043999612331e+01	1.1023176535897932e+00
3.1752264120578766e+03	-3.3718600000021979e+01	4.6246330999769270e+01	1.0957056535897927e+00
3.1753262770175934e+03	-3.3665244999923743e+01	4.6357030999846756e+01	1.0870996535897932e+00
3.1754261910915375e+03	-3.3604466999997385e+01	4.6480565999634564e+01	1.0781116535897928e+00
3.1755260770320892e+03	-3.3534863999928348e+01	4.6617926999926567e+01	1.0690256535897928e+00
3.1756264650821686e+03	-3.3453051000018604e+01	4.6768639999441803e+01	1.0603446535897936e+00
3.1757276301383972e+03	-3.3355205000028946e+01	4.6928965999744833e+01	1.0534406535897931e+00
3.1758262610435486e+03	-3.3246302000014111e+01	4.7098139999434352e+01	1.0448796535897928e+00
3.1759262120723724e+03	-3.3139236000017263e+01	4.7281162999570370e+01	1.0300556535897929e+00
3.1760260519981384e+03	-3.3029253999935463e+01	4.7477037999778986e+01	1.0085496535897933e+00
3.1761264460086823e+03	-3.2899786000023596e+01	4.7678757999092340e+01	9.8436065358979263e-01
3.1762263441085815e+03	-3.2757559999939986e+01	4.7881564999930561e+01	9.5777065358979296e-01
3.1763262300491333e+03	-3.2610390999936499e+01	4.8088536999188364e+01	9.3179365358979283e-01
3.1764261281490326e+03	-3.2454165000002831e+01	4.8294658999890089e+01	9.0211265358979276e-01
3.1765260319709778e+03	-3.2287892999942414e+01	4.8504059999249876e+01	8.6701065358979346e-01
3.1766264259815216e+03	-3.2107819999917410e+01	4.8706983999349177e+01	8.3089265358979292e-01
3.1767264220714569e+03	-3.1922246999922208e+01	4.8905830999836326e+01	7.8993365358979295e-01
3.1768262240886688e+03	-3.1721122000017203e+01	4.9104271999560297e+01	7.4830765358979257e-01
3.1769255001544952e+03	-3.1516988000017591e+01	4.9298736999742687e+01	7.0412365358979301e-01
3.1770253689289093e+03	-3.1307900000014342e+01	4.9484859999269247e+01	6.5861065358979376e-01
3.1771257331371307e+03	-3.1078641999978572e+01	4.9662825999781489e+01	6.1285765358979294e-01
3.1772256550788879e+03	-3.0839513999992050e+01	4.9828309999778867e+01	5.6525065358979321e-01
3.1773255259990692e+03	-3.0591486999997869e+01	4.9983321999199688e+01	5.1591265358979310e-01
3.1774261069297791e+03	-3.0333270999952219e+01	5.0116948999464512e+01	4.7122365358979312e-01
3.1775259940624237e+03	-3.0066338000004180e+01	5.0245205999352038e+01	4.2496565358979366e-01
3.1776263809204102e+03	-2.9796876000007614e+01	5.0368946000002325e+01	3.7483865358979296e-01
3.1777263820171356e+03	-2.9531620999914594e+01	5.0475825999863446e+01	3.2166665358979296e-01
3.1778261721134186e+03	-2.9253487000009045e+01	5.0555339999496937e+01	2.7409165358979326e-01
3.1779261281490326e+03	-2.8972045999951661e+01	5.0630000999197364e+01	2.2202665358979257e-01
3.1780259680747986e+03	-2.8695105999941006e+01	5.0704066999256611e+01	1.5980165358979281e-01
3.1781263570785522e+03	-2.8414991999976337e+01	5.0755189999938011e+01	9.2087653589793650e-02
3.1782262539863586e+03	-2.8127434000023641e+01	5.0782323999330401e+01	2.4465653589793135e-02
3.1783261520862579e+03	-2.7844011000008322e+01	5.0793104999698699e+01	-4.3506653589792776e-02
3.1784260449409485e+03	-2.7564799999934621e+01	5.0778502999804914e+01	-1.1078765358979314e-01
3.1785259420871735e+03	-2.7285894999979064e+01	5.0755632999353111e+01	-1.8038865358979361e-01
3.1786264050006866e+03	-2.7006582999951206e+01	5.0708144999109209e+01	-2.4693065358979283e-01
3.1787264349460602e+03	-2.6732406000024639e+01	5.0641892999410629e+01	-3.1511065358979362e-01
3.1788261489868164e+03	-2.6471125999931246e+01	5.0569262999109924e+01	-3.8055965358979282e-01
3.1789260599613190e+03	-2.6202854999923147e+01	5.0482547999359667e+01	-4.4525065358979354e-01
3.1790259449481964e+03	-2.5937641999917105e+01	5.0368578999303281e+01	-5.1537365358979326e-01
3.1791258151531219e+03	-2.5706829999922775e+01	5.0250525999814272e+01	-5.8765765358979305e-01
3.1792262260913849e+03	-2.5465925000025891e+01	5.0114419999532402e+01	-6.5154265358979302e-01
3.1793261010646820e+03	-2.5232244999962859e+01	4.9949174999259412e+01	-7.1340565358979280e-01
3.1794260110855103e+03	-2.5011024000006728e+01	4.9773034999147058e+01	-7.6722165358979311e-01
3.1795258910655975e+03	-2.4800365999923088e+01	4.9577236999757588e+01	-8.1112465358979335e-01
3.1796257839202881e+03	-2.4600812999997288e+01	4.9370262999087572e+01	-8.5415065358979358e-01
3.1797263510227203e+03	-2.4403340999968350e+01	4.9147903999313712e+01	-8.9024665358979327e-01
3.1798260750770569e+03	-2.4206456999992952e+01	4.8905318999662995e+01	-9.2156965358979281e-01
3.1799260139465332e+03	-2.4029128000023775e+01	4.8668841999955475e+01	-9.5224465358979327e-01
3.1800258769989014e+03	-2.3849594999919645e+01	4.8421003999188542e+01	-9.7539565358979363e-01
3.1801257641315460e+03	-2.3667389999958687e+01	4.8152583999559283e+01	-1.0016156535897931e+00
3.1802261641025543e+03	-2.3504056999925524e+01	4.7889755999669433e+01	-1.0244746535897935e+00
3.1803260610103607e+03	-2.3344052999978885e+01	4.7618762999773026e+01	-1.0441856535897935e+00
3.1804259541034698e+03	-2.3179304999997839e+01	4.7330775999464095e+01	-1.0661786535897928e+00
