  3.8606527888774872e+003	  1.7500005196779966e-004	  3.9900001138448715e-004	  4.2217969999999996e+000	
  3.8608524980545044e+003	  1.8600001931190491e-004	  4.3899938464164734e-004	  4.2217589999999996e+000	
  3.8610522949695587e+003	  2.0300003234297037e-004	  4.4499989598989487e-004	  4.2217180000000001e+000	
  3.8612525789737701e+003	  1.6699999105185270e-004	  3.6999955773353577e-004	  4.2217510000000003e+000	
  3.8614524650573730e+003	  1.7700006719678640e-004	  3.8899946957826614e-004	  4.2217510000000003e+000	
  3.8616526808738708e+003	  1.9599997904151678e-004	  4.2199995368719101e-004	  4.2217330000000004e+000	
  3.8618524680137634e+003	  1.7600005958229303e-004	  4.0599983185529709e-004	  4.2217560000000001e+000	
  3.8620523688793182e+003	  1.7300003673881292e-004	  3.7499982863664627e-004	  4.2218030000000004e+000	
  3.8622525439262390e+003	  1.7300003673881292e-004	  3.5299919545650482e-004	  4.2217719999999996e+000	
  3.8624524500370026e+003	  1.4700007159262896e-004	  3.0600000172853470e-004	  4.2219069999999999e+000	
  3.8626533069610596e+003	  1.3699999544769526e-004	  2.8599984943866730e-004	  4.2218970000000002e+000	
  3.8628530919551849e+003	  1.4600006397813559e-004	  3.4999940544366837e-004	  4.2218650000000002e+000	
  3.8630530200004578e+003	  1.4200003352016211e-004	  3.3499952405691147e-004	  4.2218640000000001e+000	
  3.8632532010078430e+003	  1.8199998885393143e-004	  3.7299934774637222e-004	  4.2219090000000001e+000	
  3.8634530830383301e+003	  1.7800007481127977e-004	  3.8699992001056671e-004	  4.2218840000000002e+000	
  3.8636526010036469e+003	  1.9900000188499689e-004	  4.0399935096502304e-004	  4.2218179999999998e+000	
  3.8638523809909821e+003	  1.8800003454089165e-004	  4.1799992322921753e-004	  4.2218200000000001e+000	
  3.8640522968769073e+003	  1.8099998123943806e-004	  3.6999955773353577e-004	  4.2218419999999997e+000	
  3.8642524759769440e+003	  1.0399997700005770e-004	  2.8499960899353027e-004	  4.2218000000000000e+000	
  3.8644523739814758e+003	  8.9999986812472343e-005	  2.9499921947717667e-004	  4.2219280000000001e+000	
  3.8646534349918365e+003	  8.5000065155327320e-005	  2.5200005620718002e-004	  4.2219709999999999e+000	
  3.8648531360626221e+003	  8.4000057540833950e-005	  2.7399975806474686e-004	  4.2220490000000002e+000	
  3.8650529189109802e+003	  5.9999991208314896e-005	  2.2199936211109161e-004	  4.2221279999999997e+000	
  3.8652624180316925e+003	 -7.9999445006251335e-006	  7.0000067353248596e-005	  4.2221849999999996e+000	
  3.8654622459411621e+003	  5.0000380724668503e-006	  1.0100007057189941e-004	  4.2222000000000000e+000	
  3.8656631698608398e+003	 -8.9999521151185036e-006	  8.7999738752841949e-005	  4.2222650000000002e+000	
  3.8658629620075226e+003	 -1.9999919459223747e-005	  5.1999464631080627e-005	  4.2223139999999999e+000	
  3.8660627729892731e+003	 -7.5999996624886990e-005	 -8.0000609159469604e-006	  4.2222869999999997e+000	
  3.8662630889415741e+003	 -7.5999996624886990e-005	 -4.1000545024871826e-005	  4.2223699999999997e+000	
  3.8664629149436951e+003	 -7.2999973781406879e-005	 -2.2999942302703857e-005	  4.2223990000000002e+000	
  3.8666624670028687e+003	 -6.7999935708940029e-005	 -1.4000572264194489e-005	  4.2224560000000002e+000	
  3.8668622620105743e+003	 -6.5999920479953289e-005	 -3.5000033676624298e-005	  4.2224789999999999e+000	
  3.8670620629787445e+003	 -8.7999971583485603e-005	 -9.3000009655952454e-005	  4.2225279999999996e+000	
  3.8672623410224915e+003	 -7.7000004239380360e-005	 -7.2000548243522644e-005	  4.2225130000000002e+000	
  3.8674621729850769e+003	 -8.3999941125512123e-005	 -9.5000490546226501e-005	  4.2225679999999999e+000	
  3.8676630940437317e+003	 -7.8000011853873730e-005	 -7.4000097811222076e-005	  4.2225580000000003e+000	
  3.8678629100322723e+003	 -7.5999996624886990e-005	 -7.2000548243522644e-005	  4.2225299999999999e+000	
  3.8680626959800720e+003	 -3.7999940104782581e-005	 -1.8000602722167969e-005	  4.2225409999999997e+000	
  3.8682629840373993e+003	 -5.8999983593821526e-005	 -5.7000666856765747e-005	  4.2225120000000000e+000	
  3.8684628138542175e+003	 -6.3000014051795006e-005	 -8.4000639617443085e-005	  4.2225619999999999e+000	
  3.8686623878479004e+003	 -5.9999991208314896e-005	 -6.0000456869602203e-005	  4.2225630000000001e+000	
  3.8688621799945831e+003	 -4.1999970562756062e-005	 -5.2000395953655243e-005	  4.2225060000000001e+000	
  3.8690620019435883e+003	 -1.0299996938556433e-004	 -1.3300031423568726e-004	  4.2225060000000001e+000	
  3.8692622649669647e+003	 -1.2199999764561653e-004	 -1.6200076788663864e-004	  4.2225510000000002e+000	
  3.8694620740413666e+003	 -1.0599999222904444e-004	 -1.7500016838312149e-004	  4.2225700000000002e+000	
  3.8696630198955536e+003	 -9.5000024884939194e-005	 -1.1100061237812042e-004	  4.2226039999999996e+000	
  3.8698628039360046e+003	 -1.2600002810359001e-004	 -1.6400031745433807e-004	  4.2227040000000002e+000	
  3.8700626139640808e+003	 -1.3199995737522840e-004	 -1.8400046974420547e-004	  4.2226800000000004e+000	
  3.8702629070281982e+003	 -1.5099998563528061e-004	 -2.0000059157609940e-004	  4.2227050000000004e+000	
  3.8704627020359039e+003	 -1.6499997582286596e-004	 -2.5100074708461761e-004	  4.2227889999999997e+000	
  3.8706618080139160e+003	 -1.6499997582286596e-004	 -2.3100059479475021e-004	  4.2227779999999999e+000	
  3.8708620970249176e+003	 -1.7599994316697121e-004	 -2.5200005620718002e-004	  4.2228209999999997e+000	
  3.8710618958473206e+003	 -1.4899997040629387e-004	 -2.0499993115663528e-004	  4.2228240000000001e+000	
  3.8712621738910675e+003	 -1.5999993775039911e-004	 -1.9200053066015244e-004	  4.2227699999999997e+000	
  3.8714619870185852e+003	 -1.1100003030151129e-004	 -1.5800073742866516e-004	  4.2227399999999999e+000	
  3.8716624310016632e+003	 -1.3800000306218863e-004	 -1.8500071018934250e-004	  4.2228029999999999e+000	
  3.8718627259731293e+003	 -1.4599994756281376e-004	 -2.0600017160177231e-004	  4.2228250000000003e+000	
  3.8720625469684601e+003	 -1.3900001067668200e-004	 -1.8600001931190491e-004	  4.2228370000000002e+000	
  3.8722628200054169e+003	 -1.5700003132224083e-004	 -2.1600071340799332e-004	  4.2227969999999999e+000	
  3.8724626078605652e+003	 -1.5099998563528061e-004	 -2.2900011390447617e-004	  4.2227519999999998e+000	
  3.8726617269515991e+003	 -1.4100002590566874e-004	 -1.7200037837028503e-004	  4.2227829999999997e+000	
  3.8728620169162750e+003	 -1.4899997040629387e-004	 -2.1400023251771927e-004	  4.2228040000000000e+000	
  3.8730618288516998e+003	 -8.1999925896525383e-005	 -1.0500010102987289e-004	  4.2227530000000000e+000	
  3.8732621090412140e+003	 -7.9000019468367100e-005	 -7.6000578701496124e-005	  4.2227519999999998e+000	
  3.8734619188308716e+003	 -6.9999950937926769e-005	 -9.7000040113925934e-005	  4.2226960000000000e+000	
  3.8736623580455780e+003	 -7.1999966166913509e-005	 -6.8000517785549164e-005	  4.2225950000000001e+000	
  3.8738626568317413e+003	 -4.1999970562756062e-005	 -1.3000331819057465e-005	  4.2225529999999996e+000	
  3.8740624499320984e+003	 -4.6000001020729542e-005	 -7.6000578701496124e-005	  4.2225159999999997e+000	
  3.8742627589702606e+003	 -2.1999934688210487e-005	 -2.0004808902740479e-006	  4.2224789999999999e+000	
  3.8744625840187073e+003	 -3.5000033676624298e-005	 -4.0000304579734802e-005	  4.2225010000000003e+000	
  3.8746623868942261e+003	 -3.4000026062130928e-005	 -4.0000304579734802e-005	  4.2224690000000002e+000	
  3.8748626809120178e+003	 -3.6999932490289211e-005	 -8.2000158727169037e-005	  4.2225000000000001e+000	
  3.8750624690055847e+003	 -6.9999368861317635e-006	 -7.0000067353248596e-005	  4.2225279999999996e+000	
  3.8752627210617065e+003	 -1.6000005416572094e-005	 -7.3000788688659668e-005	  4.2225279999999996e+000	
  3.8754625289440155e+003	 -2.0000152289867401e-006	 -4.0000304579734802e-005	  4.2224599999999999e+000	
  3.8756616098880768e+003	  1.0000076144933701e-006	 -4.0000304579734802e-005	  4.2224810000000002e+000	
  3.8758618979454041e+003	  8.0000609159469604e-006	 -7.0007517933845520e-006	  4.2223949999999997e+000	
  3.8760617089271545e+003	  3.7000048905611038e-005	  7.0999376475811005e-005	  4.2223769999999998e+000	
  3.8762620129585266e+003	  2.6999972760677338e-005	  5.2999705076217651e-005	  4.2224250000000003e+000	
  3.8764619688987732e+003	  3.3000018447637558e-005	  5.1999464631080627e-005	  4.2224130000000004e+000	
  3.8766622388362885e+003	  4.7000008635222912e-005	  5.3999945521354675e-005	  4.2224069999999996e+000	
  3.8768625290393829e+003	  3.9000064134597778e-005	  4.9999915063381195e-005	  4.2223620000000004e+000	
  3.8770623378753662e+003	  6.0999998822808266e-005	  8.2999467849731445e-005	  4.2223360000000003e+000	
  3.8772627458572388e+003	  6.3000014051795006e-005	  8.3999708294868469e-005	  4.2223430000000004e+000	
  3.8774624710083008e+003	  4.1000079363584518e-005	  6.0999765992164612e-005	  4.2223249999999997e+000	
  3.8776615319252014e+003	  5.2000046707689762e-005	  5.8999285101890564e-005	  4.2223220000000001e+000	
  3.8778618390560150e+003	  5.4000061936676502e-005	  9.7999349236488342e-005	  4.2222770000000001e+000	
  3.8780616359710693e+003	  2.2000051103532314e-005	  5.0999224185943604e-005	  4.2222700000000000e+000	
  3.8782619278430939e+003	  4.2999978177249432e-005	  9.7999349236488342e-005	  4.2222830000000000e+000	
  3.8784617779254913e+003	  1.6000005416572094e-005	  8.1999227404594421e-005	  4.2223269999999999e+000	
  3.8786621570587158e+003	  2.9999995604157448e-005	  8.8999979197978973e-005	  4.2223170000000003e+000	
  3.8788679728507996e+003	  3.3000018447637558e-005	  1.1999998241662979e-004	  4.2223220000000001e+000	
  3.8790624709129333e+003	  4.4999993406236172e-005	  1.4299992471933365e-004	  4.2223560000000004e+000	
  3.8792626729011536e+003	  5.8999983593821526e-005	  1.5399977564811707e-004	  4.2223059999999997e+000	
  3.8794623379707336e+003	  3.1000003218650818e-005	  1.3399962335824966e-004	  4.2222970000000002e+000	
  3.8796614530086517e+003	  3.3000018447637558e-005	  1.2899935245513916e-004	  4.2222809999999997e+000	
  3.8798617458343506e+003	  1.2999982573091984e-005	  1.1599995195865631e-004	  4.2222929999999996e+000	
  3.8800615508556366e+003	  4.0000304579734802e-006	  4.6999193727970123e-005	  4.2222429999999997e+000	
  3.8802618410587311e+003	 -6.9999368861317635e-006	  4.1999854147434235e-005	  4.2223030000000001e+000	
  3.8804616980552673e+003	 -3.5999924875795841e-005	  9.9996104836463928e-006	  4.2223629999999996e+000	
  3.8806622140407562e+003	  3.0000228434801102e-006	  9.9996104836463928e-006	  4.2224069999999996e+000	
  3.8808623800277710e+003	 -4.3999985791742802e-005	 -2.2000633180141449e-005	  4.2225039999999998e+000	
  3.8810622370243073e+003	  1.9000028260052204e-005	  9.7999349236488342e-005	  4.2224640000000004e+000	
  3.8812624599933624e+003	  2.6000081561505795e-005	  9.7999349236488342e-005	  4.2224420000000000e+000	
  3.8814623780250549e+003	  1.0000076144933701e-005	  5.5999495089054108e-005	  4.2224490000000001e+000	
  3.8816639468669891e+003	  2.3000058718025684e-005	  7.8999437391757965e-005	  4.2223420000000003e+000	
  3.8818616640567780e+003	  3.5000033676624298e-005	  1.3499986380338669e-004	  4.2222879999999998e+000	
  3.8820614669322968e+003	 -3.0000228434801102e-006	  3.9000064134597778e-005	  4.2222410000000004e+000	
  3.8822617650032043e+003	 -8.9999521151185036e-006	  8.9993700385093689e-006	  4.2223050000000004e+000	
  3.8824615590572357e+003	  4.0000304579734802e-006	  4.2999163269996643e-005	  4.2223430000000004e+000	
  3.8826620118618011e+003	 -4.0000304579734802e-006	 -4.0000304579734802e-006	  4.2223560000000004e+000	
  3.8828622920513153e+003	  1.1999974958598614e-005	  4.0999613702297211e-005	  4.2223839999999999e+000	
  3.8830621018409729e+003	  2.6999972760677338e-005	  7.8999437391757965e-005	  4.2224019999999998e+000	
  3.8832623949050903e+003	  1.0999967344105244e-005	  2.8999522328376770e-005	  4.2224209999999998e+000	
  3.8834622118473053e+003	  1.7000013031065464e-005	  7.0000067353248596e-005	  4.2224279999999998e+000	
  3.8836613068580627e+003	  1.3999990187585354e-005	  5.3999945521354675e-005	  4.2223300000000004e+000	
  3.8838615908622742e+003	  3.2000010833144188e-005	  1.0599941015243530e-004	  4.2222999999999997e+000	
  3.8840613980293274e+003	 -4.9999216571450233e-006	  2.4999491870403290e-005	  4.2223550000000003e+000	
  3.8842723329067230e+003	 -2.0999927073717117e-005	 -1.5000812709331512e-005	  4.2224219999999999e+000	
  3.8844721229076385e+003	  1.0999967344105244e-005	  3.9999373257160187e-005	  4.2223629999999996e+000	
  3.8846712429523468e+003	 -1.9000028260052204e-005	 -1.9000843167304993e-005	  4.2223699999999997e+000	
  3.8848715419769287e+003	  8.0000609159469604e-006	  2.7999281883239746e-005	  4.2223449999999998e+000	
  3.8850795600414276e+003	  1.1999974958598614e-005	  6.8999826908111572e-005	  4.2223920000000001e+000	
  3.8852716350555420e+003	 -7.9999445006251335e-006	 -4.0000304579734802e-006	  4.2224349999999999e+000	
  3.8854714329242706e+003	  8.0000609159469604e-006	  4.7999434173107147e-005	  4.2223579999999998e+000	
  3.8856718709468842e+003	 -2.2999942302703857e-005	 -1.9000843167304993e-005	  4.2224729999999999e+000	
  3.8858721718788147e+003	 -1.0000076144933701e-006	 -4.9000605940818787e-005	  4.2224199999999996e+000	
  3.8860757758617401e+003	 -2.8999987989664078e-005	 -4.9000605940818787e-005	  4.2224599999999999e+000	
  3.8862717568874359e+003	 -2.3999949917197227e-005	 -5.7999975979328156e-005	  4.2224670000000000e+000	
  3.8864720489978790e+003	 -1.6000005416572094e-005	 -4.4000335037708282e-005	  4.2224219999999999e+000	
  3.8866711888313293e+003	 -1.9000028260052204e-005	 -1.0002404451370239e-006	  4.2224060000000003e+000	
  3.8868715639114380e+003	 -1.3999990187585354e-005	 -2.8000213205814362e-005	  4.2223990000000002e+000	
  3.8870716528892517e+003	  9.0000685304403305e-006	  3.5000033676624298e-005	  4.2224240000000002e+000	
  3.8872710499763489e+003	  8.0000609159469604e-006	  2.9997900128364563e-006	  4.2224089999999999e+000	
  3.8874714920520782e+003	  1.0000076144933701e-005	  5.9995800256729126e-006	  4.2223990000000002e+000	
  3.8876718978881836e+003	 -1.4999997802078724e-005	 -2.9000453650951385e-005	  4.2224589999999997e+000	
  3.8878721220493317e+003	 -1.0000076144933701e-006	 -2.6999972760677338e-005	  4.2224259999999996e+000	
  3.8880720338821411e+003	 -9.9999597296118736e-006	 -1.3000331819057465e-005	  4.2224120000000003e+000	
  3.8882716779708862e+003	 -1.2999982573091984e-005	  4.9993395805358887e-006	  4.2224009999999996e+000	
  3.8884719710350037e+003	  1.1999974958598614e-005	 -9.0003013610839844e-006	  4.2223620000000004e+000	
  3.8886710858345032e+003	 -5.9999292716383934e-006	  1.8999911844730377e-005	  4.2224449999999996e+000	
  3.8888795309066772e+003	 -1.2999982573091984e-005	  8.0000609159469604e-006	  4.2223949999999997e+000	
  3.8890713429450989e+003	 -1.8000020645558834e-005	  1.9995495676994324e-006	  4.2223850000000001e+000	
  3.8892709629535675e+003	 -1.2999982573091984e-005	  1.9999220967292786e-005	  4.2224079999999997e+000	
  3.8894712729454041e+003	 -2.9999995604157448e-005	 -1.7000362277030945e-005	  4.2223850000000001e+000	
  3.8896717360019684e+003	 -2.3999949917197227e-005	  6.9998204708099365e-006	  4.2223990000000002e+000	
  3.8898720338344574e+003	 -3.3000018447637558e-005	 -3.4000724554061890e-005	  4.2224459999999997e+000	
  3.8900719559192657e+003	 -8.9999986812472343e-005	 -1.4400016516447067e-004	  4.2224649999999997e+000	
  3.8902716050148010e+003	 -1.0099995415657759e-004	 -1.3900082558393478e-004	  4.2225070000000002e+000	
  3.8904718868732452e+003	 -9.6000032499432564e-005	 -1.8000043928623199e-004	  4.2225619999999999e+000	
  3.8906710050106049e+003	 -9.5000024884939194e-005	 -1.9300077110528946e-004	  4.2226699999999999e+000	
  3.8908713300228119e+003	 -8.8999979197978973e-005	 -1.6000028699636459e-004	  4.2226260000000000e+000	
  3.8910712518692017e+003	 -7.1999966166913509e-005	 -1.5300046652555466e-004	  4.2226640000000000e+000	
  3.8912708940505981e+003	 -9.0999994426965714e-005	 -1.9000004976987839e-004	  4.2227350000000001e+000	
  3.8914711818695068e+003	 -9.6000032499432564e-005	 -2.0300038158893585e-004	  4.2226830000000000e+000	
  3.8916717400550842e+003	 -9.2000002041459084e-005	 -1.9600056111812592e-004	  4.2227009999999998e+000	
  3.8918719689846039e+003	 -1.1999998241662979e-004	 -2.4500023573637009e-004	  4.2227300000000003e+000	
  3.8920719189643860e+003	 -1.8400000408291817e-004	 -3.5100057721138000e-004	  4.2227449999999997e+000	
  3.8922715239524841e+003	 -1.7599994316697121e-004	 -3.0600000172853470e-004	  4.2227930000000002e+000	
  3.8924718308448792e+003	 -1.8799991812556982e-004	 -3.6800000816583633e-004	  4.2228339999999998e+000	
  3.8926709299087524e+003	 -1.8400000408291817e-004	 -3.5700015723705292e-004	  4.2228930000000000e+000	
  3.8928712370395660e+003	 -1.8400000408291817e-004	 -3.2700039446353912e-004	  4.2228700000000003e+000	
  3.8930817608833313e+003	 -1.9699998665601015e-004	 -3.6100018769502640e-004	  4.2228909999999997e+000	
  3.8932814760208130e+003	 -1.9599997904151678e-004	 -3.9300043135881424e-004	  4.2229660000000004e+000	
  3.8934817540645599e+003	 -1.9799999427050352e-004	 -3.6399997770786285e-004	  4.2229239999999999e+000	
  3.8936808788776398e+003	 -1.8500001169741154e-004	 -3.9400067180395126e-004	  4.2229450000000002e+000	
  3.8938811688423157e+003	 -1.9699998665601015e-004	 -3.5600084811449051e-004	  4.2229760000000001e+000	
  3.8940810189247131e+003	 -1.9799999427050352e-004	 -3.5900063812732697e-004	  4.2229120000000000e+000	
  3.8942807619571686e+003	 -1.9699998665601015e-004	 -3.4200027585029602e-004	  4.2229089999999996e+000	
  3.8944810528755188e+003	 -2.1299999207258224e-004	 -3.9300043135881424e-004	  4.2229890000000001e+000	
  3.8946815719604492e+003	 -2.1800003014504910e-004	 -4.2500067502260208e-004	  4.2229999999999999e+000	
  3.8948818008899689e+003	 -2.1700002253055573e-004	 -4.1300058364868164e-004	  4.2229590000000004e+000	
  3.8950909459590912e+003	 -2.3499992676079273e-004	 -4.9000047147274017e-004	  4.2230780000000001e+000	
  3.8952907199859619e+003	 -2.0200002472847700e-004	 -4.5299995690584183e-004	  4.2229880000000000e+000	
  3.8954910130500793e+003	 -2.1899992134422064e-004	 -4.5699998736381531e-004	  4.2230449999999999e+000	
  3.8956915080547333e+003	 -2.4199998006224632e-004	 -5.1400065422058105e-004	  4.2230860000000003e+000	
  3.8958910899162292e+003	 -2.4999992456287146e-004	 -5.2800029516220093e-004	  4.2230960000000000e+000	
  3.8960909168720245e+003	 -2.4399999529123306e-004	 -4.5100040733814240e-004	  4.2231100000000001e+000	
  3.8962906858921051e+003	 -2.3499992676079273e-004	 -4.5200064778327942e-004	  4.2230460000000001e+000	
  3.8964909980297089e+003	 -2.2799998987466097e-004	 -4.4500082731246948e-004	  4.2230639999999999e+000	
  3.8966914398670197e+003	 -2.2599997464567423e-004	 -4.2000040411949158e-004	  4.2230449999999999e+000	
  3.8968917160034180e+003	 -2.1800003014504910e-004	 -4.3100025504827499e-004	  4.2230020000000001e+000	
  3.8970916829109192e+003	 -1.7799995839595795e-004	 -2.9000081121921539e-004	  4.2229619999999999e+000	
  3.8972913239002228e+003	 -1.9900000188499689e-004	 -3.3400021493434906e-004	  4.2229549999999998e+000	
  3.8974916038513184e+003	 -1.9799999427050352e-004	 -3.2899994403123856e-004	  4.2229440000000000e+000	
  3.8976914000511169e+003	 -1.9799999427050352e-004	 -3.3400021493434906e-004	  4.2229349999999997e+000	
  3.8978911490440369e+003	 -2.1099997684359550e-004	 -3.6700069904327393e-004	  4.2229520000000003e+000	
  3.8980908689498901e+003	 -2.0699994638562202e-004	 -3.7900079041719437e-004	  4.2228909999999997e+000	
  3.8982906048297882e+003	 -2.1600001491606236e-004	 -3.7000048905611038e-004	  4.2228969999999997e+000	
  3.8984908888339996e+003	 -2.0200002472847700e-004	 -3.8000009953975677e-004	  4.2229200000000002e+000	
  3.8986913959980011e+003	 -2.1299999207258224e-004	 -3.5100057721138000e-004	  4.2229010000000002e+000	
  3.8988917379379272e+003	 -1.9199994858354330e-004	 -3.2600015401840210e-004	  4.2228510000000004e+000	
  3.8990915100574493e+003	 -1.4999997802078724e-004	 -2.6600062847137451e-004	  4.2228640000000004e+000	
  3.8992913169860840e+003	 -1.6900000628083944e-004	 -2.9900018125772476e-004	  4.2229150000000004e+000	
  3.8994915568828583e+003	 -1.4699995517730713e-004	 -3.1600054353475571e-004	  4.2229060000000000e+000	
  3.8996913390159607e+003	 -1.6099994536489248e-004	 -3.2100081443786621e-004	  4.2229219999999996e+000	
  3.8998909318447113e+003	 -1.9799999427050352e-004	 -3.9400067180395126e-004	  4.2229520000000003e+000	
  3.9000956590175629e+003	 -1.2999994214624166e-004	 -2.6800017803907394e-004	  4.2229210000000004e+000	
  3.9002906429767609e+003	 -1.2999994214624166e-004	 -2.1600071340799332e-004	  4.2228700000000003e+000	
  3.9004909429550171e+003	 -1.4200003352016211e-004	 -3.1000003218650818e-004	  4.2229060000000000e+000	
  3.9006914980411530e+003	 -1.3900001067668200e-004	 -2.9600039124488831e-004	  4.2228430000000001e+000	
  3.9008922739028931e+003	 -1.4299992471933365e-004	 -3.0800048261880875e-004	  4.2228250000000003e+000	
  3.9010921518802643e+003	 -1.1000002268701792e-004	 -2.5100074708461761e-004	  4.2227560000000004e+000	
  3.9012911570072174e+003	 -1.1000002268701792e-004	 -2.1900050342082977e-004	  4.2227199999999998e+000	
  3.9014921400547028e+003	 -1.1299992911517620e-004	 -2.5200005620718002e-004	  4.2227180000000004e+000	
  3.9016912610530853e+003	  2.8760000132024288e-003	  9.3000009655952454e-005	  4.2226800000000004e+000	
  3.9018908939361572e+003	 -5.1999930292367935e-005	 -4.3400004506111145e-004	  4.2229150000000004e+000	
  3.9020906369686127e+003	  4.7000008635222912e-005	 -2.0600017160177231e-004	  4.2227079999999999e+000	
  3.9022904310226440e+003	 -1.0399997700005770e-004	 -4.4500082731246948e-004	  4.2228729999999999e+000	
  3.9024907300472260e+003	  2.0017000031657517e-002	  2.2029997780919075e-003	  4.2232040000000000e+000	
  3.9026912200450897e+003	  6.5630000317469239e-003	  5.0089992582798004e-003	  4.2226840000000001e+000	
  3.9028909869194031e+003	  2.3369999835267663e-003	  3.9319992065429688e-003	  4.2231209999999999e+000	
  3.9030913069248199e+003	  2.3430000292137265e-003	  4.0369993075728416e-003	  4.2227240000000004e+000	
  3.9032910699844360e+003	  2.2929999977350235e-003	  3.9309998974204063e-003	  4.2230629999999998e+000	
  3.9034920630455017e+003	  2.0900000818073750e-003	  3.6339992657303810e-003	  4.2234249999999998e+000	
  3.9036911568641663e+003	  1.3850000686943531e-003	  2.2869994863867760e-003	  4.2257389999999999e+000	
  3.9038904080390930e+003	  1.1852000025101006e-002	  1.5610000118613243e-003	  4.2264569999999999e+000	
  3.9040906188488007e+003	  3.2380999997258186e-002	 -1.1273000389337540e-002	  4.2293900000000004e+000	
  3.9042903678417206e+003	  4.5532000018283725e-002	 -3.8740000687539577e-002	  4.2352759999999998e+000	
  3.9044906940460205e+003	  5.1884000073187053e-002	 -7.6241000555455685e-002	  4.2410329999999998e+000	
  3.9046911139488220e+003	  4.7191000077873468e-002	 -1.3151300046592951e-001	  4.2492549999999998e+000	
  3.9048910319805145e+003	 -1.2459199992008507e-001	 -2.3767000064253807e-001	  4.2720840000000004e+000	
  3.9050912349224091e+003	 -1.6564499994274229e-001	 -3.3209700044244528e-001	  4.3164030000000002e+000	
  3.9052909908294678e+003	 -2.0315099996514618e-001	 -4.2885100003331900e-001	  4.3538209999999999e+000	
  3.9054913029670715e+003	 -2.4260499991942197e-001	 -5.3182400017976761e-001	  4.3718599999999999e+000	
  3.9056910779476166e+003	 -2.7833999996073544e-001	 -6.2908700015395880e-001	  4.4014210000000000e+000	
  3.9058902490139008e+003	 -3.0878800002392381e-001	 -7.2827500011771917e-001	  4.4518040000000001e+000	
  3.9060905580520630e+003	 -3.3753000001888722e-001	 -8.4558400046080351e-001	  4.4997449999999999e+000	
  3.9062902870178223e+003	 -3.6242299992591143e-001	 -9.6914700046181679e-001	  4.5394620000000003e+000	
  3.9064905798435211e+003	 -3.8219699996989220e-001	 -1.0896710008382797e+000	  4.5805030000000002e+000	
  3.9066910359859467e+003	 -3.9632900001015514e-001	 -1.1963370004668832e+000	  4.6148300000000004e+000	
  3.9068908338546753e+003	 -4.0815499995369464e-001	 -1.3073450000956655e+000	  4.6475000000000000e+000	
  3.9070911300182343e+003	 -4.1443200001958758e-001	 -1.4437359999865294e+000	  4.7029829999999997e+000	
  3.9072909250259399e+003	 -4.0112399996723980e-001	 -1.6017510006204247e+000	 -1.5230500000000000e+000	
  3.9074912879467010e+003	 -3.6885199998505414e-001	 -1.7914580004289746e+000	 -1.4672350000000001e+000	
  3.9076909978389740e+003	 -3.2373699999880046e-001	 -1.9548100000247359e+000	 -1.4015850000000001e+000	
  3.9078901238441467e+003	 -2.7061999996658415e-001	 -2.1311550000682473e+000	 -1.3491510000000000e+000	
  3.9080904169082642e+003	 -2.0942700002342463e-001	 -2.3085080003365874e+000	 -1.3097280000000000e+000	
  3.9082902150154114e+003	 -1.3449500000569969e-001	 -2.4855830008164048e+000	 -1.2610330000000001e+000	
